"id","code","name","account_type","parent_id:id","level","sped_type","sped_table","sped_chart_template_id:id"
"sped_account_template_u150a_4010107030504","4.01.01.07.03.05.04","Parcerias com outras entidades sem fins lucrativos (Art. 3º §§ 3º e 4º do Dec 7.237/2010)","A","sped_account_template_u150a_40101070305","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030509","4.01.01.07.03.05.09","Serviços de Assistência Social – Outros","A","sped_account_template_u150a_40101070305","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010109","4.01.01.09","OUTRAS RECEITAS","S","sped_account_template_u150a_40101","4","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010901","4.01.01.09.01","Contribuições Sindicais","A","sped_account_template_u150a_4010109","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010902","4.01.01.09.02","Contribuições Confederativas/Associativas","A","sped_account_template_u150a_4010109","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010903","4.01.01.09.03","Mensalidades","A","sped_account_template_u150a_4010109","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010909","4.01.01.09.09","Outras Receitas das Atividades","A","sped_account_template_u150a_4010109","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40102","4.01.02","DEDUÇÕES DAS RECEITAS","S","sped_account_template_u150a_401","3","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201","4.01.02.01","DEDUÇÕES DAS RECEITAS DAS ATIVIDADES","S","sped_account_template_u150a_40102","4","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401020101","4.01.02.01.01","(-) Vendas Canceladas e Devoluções de Vendas","A","sped_account_template_u150a_4010201","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401020102","4.01.02.01.02","(-) Descontos Incondicionais e Abatimentos","A","sped_account_template_u150a_4010201","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401020103","4.01.02.01.03","(-) ICMS","A","sped_account_template_u150a_4010201","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401020104","4.01.02.01.04","(-) Cofins Sobre Receita Bruta","A","sped_account_template_u150a_4010201","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401020105","4.01.02.01.05","(-) PIS/Pasep Sobre Receita Bruta","A","sped_account_template_u150a_4010201","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401020106","4.01.02.01.06","(-) ISS","A","sped_account_template_u150a_4010201","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401020109","4.01.02.01.09","(-) Demais Impostos e Contribuições Incidentes sobre Vendas e Serviços","A","sped_account_template_u150a_4010201","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401020111","4.01.02.01.11","(-) DEDUÇÕES - ENTIDADE DE EDUCAÇÃO (Art. 10 do ProUni)","S","sped_account_template_u150a_4010201","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40102011101","4.01.02.01.11.01","(-) BOLSAS DE ESTUDO CONCEDIDAS - EDUCAÇÃO BÁSICA","S","sped_account_template_u150a_401020111","6","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110101","4.01.02.01.11.01.01","(-) Bolsas de estudo concedidas - educação básica (bolsistas integrais – Funcionários e seus dependentes)","A","sped_account_template_u150a_40102011101","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110102","4.01.02.01.11.01.02","(-) Bolsas de estudo concedidas - educação básica (bolsistas parciais 50% – Funcionários e seus dependentes)","A","sped_account_template_u150a_40102011101","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110103","4.01.02.01.11.01.03","(-) Bolsas de estudo concedidas - educação básica (bolsistas integrais – critério de seleção Lei 12.101/2009)","A","sped_account_template_u150a_40102011101","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110104","4.01.02.01.11.01.04","(-) Bolsas de estudo concedidas - educação básica (bolsistas parciais 50% – critério de seleção Lei 12.101/2009)","A","sped_account_template_u150a_40102011101","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110105","4.01.02.01.11.01.05","(-) Bolsas de estudo concedidas - educação básica (bolsistas parciais – beneficiários previstos pelo art. 31 do Decreto nº 7.237/2010)","A","sped_account_template_u150a_40102011101","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110106","4.01.02.01.11.01.06","(-) Bolsas de estudo concedidas - educação básica (bolsistas integrais – beneficiários não carentes)","A","sped_account_template_u150a_40102011101","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110107","4.01.02.01.11.01.07","(-) Bolsas de estudo concedidas - educação básica (bolsistas parciais 50% – beneficiários não carentes)","A","sped_account_template_u150a_40102011101","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110108","4.01.02.01.11.01.08","(-) Bolsas de estudo concedidas - educação básica (outros casos não previstos)","A","sped_account_template_u150a_40102011101","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40102011102","4.01.02.01.11.02","(-) BOLSAS DE ESTUDO CONCEDIDAS - EDUCAÇÃO SUPERIOR – GRADUAÇÃO","S","sped_account_template_u150a_401020111","6","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110201","4.01.02.01.11.02.01","(-) Bolsas de estudo concedidas - educação superior graduação (bolsistas integrais PROUNI – Funcionários e seus dependentes)","A","sped_account_template_u150a_40102011102","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110202","4.01.02.01.11.02.02","(-) Bolsas de estudo concedidas - educação superior graduação (bolsistas parciais 50% PROUNI – Funcionários e seus dependentes)","A","sped_account_template_u150a_40102011102","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110203","4.01.02.01.11.02.03","(-) Bolsas de estudo concedidas - educação superior graduação (bolsistas parciais 25% PROUNI – Funcionários e seus dependentes)","A","sped_account_template_u150a_40102011102","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110204","4.01.02.01.11.02.04","(-) Bolsas de estudo concedidas - educação superior graduação (bolsistas integrais PROUNI – beneficiários critério de seleção Lei 11.096/2005)","A","sped_account_template_u150a_40102011102","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110205","4.01.02.01.11.02.05","(-) Bolsas de estudo concedidas - educação superior graduação (bolsistas parciais 50% PROUNI – beneficiários critério de seleção Lei 11.096/2005)","A","sped_account_template_u150a_40102011102","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110206","4.01.02.01.11.02.06","(-) Bolsas de estudo concedidas - educação superior graduação (bolsistas parciais 25% PROUNI – beneficiários critério de seleção Lei 11.096/2005)","A","sped_account_template_u150a_40102011102","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110207","4.01.02.01.11.02.07","(-) Bolsas de estudo concedidas - educação superior graduação (bolsistas integrais – Bolsas da própria instituição)","A","sped_account_template_u150a_40102011102","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110208","4.01.02.01.11.02.08","(-) Bolsas de estudo concedidas - educação superior graduação (bolsistas parciais 50% – Bolsas da própria instituição)","A","sped_account_template_u150a_40102011102","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110209","4.01.02.01.11.02.09","(-) Bolsas de estudo concedidas - educação superior graduação (bolsistas parciais 25% – Bolsas da própria instituição)","A","sped_account_template_u150a_40102011102","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110210","4.01.02.01.11.02.10","(-) Bolsas de estudo concedidas - educação superior graduação (outros casos não previstos)","A","sped_account_template_u150a_40102011102","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40102011103","4.01.02.01.11.03","(-) BOLSAS DE ESTUDO CONCEDIDAS - EDUCAÇÃO SUPERIOR - PÓS-GRADUAÇÃO","S","sped_account_template_u150a_401020111","6","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110301","4.01.02.01.11.03.01","(-) Bolsas de estudo concedidas - educação superior pós-graduação (bolsistas integrais – Funcionários e seus dependentes)","A","sped_account_template_u150a_40102011103","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110302","4.01.02.01.11.03.02","(-) Bolsas de estudo concedidas - educação superior pós-graduação (bolsistas parciais – Funcionários e seus dependentes)","A","sped_account_template_u150a_40102011103","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110303","4.01.02.01.11.03.03","(-) Bolsas de estudo concedidas - educação superior pós-graduação (bolsistas integrais – Bolsas da própria instituição)","A","sped_account_template_u150a_40102011103","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110304","4.01.02.01.11.03.04","(-) Bolsas de estudo concedidas - educação superior pós-graduação (bolsistas parciais – Bolsas da própria instituição)","A","sped_account_template_u150a_40102011103","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010201110305","4.01.02.01.11.03.05","(-) Bolsas de estudo concedidas - educação superior pós-graduação (outros casos não previstos)","A","sped_account_template_u150a_40102011103","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40103","4.01.03","CUSTO DOS BENS E SERVIÇOS VENDIDOS","S","sped_account_template_u150a_401","3","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010301","4.01.03.01","CUSTO DA VENDA DOS PRODUTOS/MERCADORIAS/SERVIÇOS","S","sped_account_template_u150a_40103","4","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401030101","4.01.03.01.01","(-) Custo dos Produtos de Fabricação Própria Vendidos","A","sped_account_template_u150a_4010301","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401030102","4.01.03.01.02","(-) Custo das Mercadorias Revendidas","A","sped_account_template_u150a_4010301","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401030103","4.01.03.01.03","(-) Custo dos Serviços Prestados","A","sped_account_template_u150a_4010301","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401030104","4.01.03.01.04","(-) Custo das Unidades Imobiliárias Vendidas","A","sped_account_template_u150a_4010301","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401030109","4.01.03.01.09","(-) Outros Custos","A","sped_account_template_u150a_4010301","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40104","4.01.04","AJUSTES A VALOR PRESENTE","S","sped_account_template_u150a_401","3","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010401","4.01.04.01","AJUSTES A VALOR PRESENTE","S","sped_account_template_u150a_40104","4","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401040101","4.01.04.01.01","Ajuste a Valor Presente de Estoques","A","sped_account_template_u150a_4010401","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401040109","4.01.04.01.09","Outros Ajustes a Valor Presente","A","sped_account_template_u150a_4010401","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40105","4.01.05","RECEITAS FINANCEIRAS","S","sped_account_template_u150a_401","3","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010501","4.01.05.01","RECEITAS FINANCEIRAS","S","sped_account_template_u150a_40105","4","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401050101","4.01.05.01.01","Receitas de Aplicações Financeiras","A","sped_account_template_u150a_4010501","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401050102","4.01.05.01.02","Descontos Obtidos","A","sped_account_template_u150a_4010501","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401050109","4.01.05.01.09","Outras Receitas Financeiras","A","sped_account_template_u150a_4010501","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40109","4.01.09","OUTRAS RECEITAS","S","sped_account_template_u150a_401","3","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010901","4.01.09.01","OUTRAS RECEITAS","S","sped_account_template_u150a_40109","4","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401090101","4.01.09.01.01","Receita de Aluguéis","A","sped_account_template_u150a_4010901","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401090102","4.01.09.01.02","Receita de Arrendamento","A","sped_account_template_u150a_4010901","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401090103","4.01.09.01.03","Lucros e Dividendos Recebidos","A","sped_account_template_u150a_4010901","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401090104","4.01.09.01.04","Participação em Debêntures e Congêneres","A","sped_account_template_u150a_4010901","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401090105","4.01.09.01.05","Receita de Venda de Bens Patrimoniais","A","sped_account_template_u150a_4010901","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401090106","4.01.09.01.06","(-) Custo dos Bens Patrimoniais Vendidos","A","sped_account_template_u150a_4010901","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401090109","4.01.09.01.09","Outras Receitas não Associadas às Atividades","A","sped_account_template_u150a_4010901","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_402","4.02","DESPESAS","S","sped_account_template_u150a_4","2","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40201","4.02.01","DESPESAS COM RECURSOS HUMANOS","S","sped_account_template_u150a_402","3","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4020101","4.02.01.01","HONORÁRIOS DA DIRETORIA","S","sped_account_template_u150a_40201","4","4","U150A","sped_chart_template_ua"
